x,y,z,pitch,yaw,roll
-31.68218994140625,140.5164794921875,0.0,0.0,0.35211181640625,0.0
-31.38219451904297,140.51834106445312,0.0,0.0,0.35211181640625,0.0
-31.08220100402832,140.52017211914062,0.0,0.0,0.35211181640625,0.0
-30.78220558166504,140.52203369140625,0.0,0.0,0.35211181640625,0.0
-30.48221206665039,140.52386474609375,0.0,0.0,0.35211181640625,0.0
-30.182218551635742,140.52569580078125,0.0,0.0,0.35211181640625,0.0
-29.88222312927246,140.52755737304688,0.0,0.0,0.35211181640625,0.0
-29.582229614257812,140.52938842773438,0.0,0.0,0.35211181640625,0.0
-29.28223419189453,140.53125,0.0,0.0,0.35211181640625,0.0
-28.982240676879883,140.5330810546875,0.0,0.0,0.35211181640625,0.0
-28.6822452545166,140.534912109375,0.0,0.0,0.35211181640625,0.0
-28.382253646850586,140.53677368164062,0.0,0.0,0.3521270751953125,0.0
-28.082260131835938,140.53860473632812,0.0,0.0,0.3521270751953125,0.0
-27.782264709472656,140.54046630859375,0.0,0.0,0.3521270751953125,0.0
-27.482271194458008,140.54229736328125,0.0,0.0,0.3521270751953125,0.0
-27.182275772094727,140.54412841796875,0.0,0.0,0.3521270751953125,0.0
-26.882282257080078,140.54598999023438,0.0,0.0,0.3521270751953125,0.0
-26.58228874206543,140.54782104492188,0.0,0.0,0.3521270751953125,0.0
-26.28229331970215,140.5496826171875,0.0,0.0,0.3521270751953125,0.0
-25.9822998046875,140.551513671875,0.0,0.0,0.3521270751953125,0.0
-25.68230438232422,140.55337524414062,0.0,0.0,0.3521270751953125,0.0
-25.38231086730957,140.55520629882812,0.0,0.0,0.3521270751953125,0.0
-25.08231544494629,140.55703735351562,0.0,0.0,0.3521270751953125,0.0
-24.78232192993164,140.55889892578125,0.0,0.0,0.3521270751953125,0.0
-24.482328414916992,140.56072998046875,0.0,0.0,0.3521270751953125,0.0
-24.18233299255371,140.56259155273438,0.0,0.0,0.3521270751953125,0.0
-23.882339477539062,140.56442260742188,0.0,0.0,0.3521270751953125,0.0
-23.58234405517578,140.56625366210938,0.0,0.0,0.3521270751953125,0.0
-23.282350540161133,140.568115234375,0.0,0.0,0.3521270751953125,0.0
-22.98235511779785,140.5699462890625,0.0,0.0,0.3521270751953125,0.0
-22.682361602783203,140.57180786132812,0.0,0.0,0.3521270751953125,0.0
-22.382368087768555,140.57363891601562,0.0,0.0,0.3521270751953125,0.0
-22.082372665405273,140.57546997070312,0.0,0.0,0.3521270751953125,0.0
-21.782379150390625,140.57733154296875,0.0,0.0,0.3521270751953125,0.0
-21.482383728027344,140.57916259765625,0.0,0.0,0.3521270751953125,0.0
-21.182390213012695,140.58102416992188,0.0,0.0,0.3521270751953125,0.0
-20.882394790649414,140.58285522460938,0.0,0.0,0.3521270751953125,0.0
-20.582401275634766,140.584716796875,0.0,0.0,0.3521270751953125,0.0
-20.282407760620117,140.5865478515625,0.0,0.0,0.3521270751953125,0.0
-19.982412338256836,140.58837890625,0.0,0.0,0.3521270751953125,0.0
-19.682418823242188,140.59024047851562,0.0,0.0,0.3521270751953125,0.0
-19.382423400878906,140.59207153320312,0.0,0.0,0.3521270751953125,0.0
-19.082429885864258,140.59393310546875,0.0,0.0,0.3521270751953125,0.0
-18.782434463500977,140.59576416015625,0.0,0.0,0.3521270751953125,0.0
-18.482440948486328,140.59759521484375,0.0,0.0,0.3521270751953125,0.0
-18.18244743347168,140.59945678710938,0.0,0.0,0.3521270751953125,0.0
-17.8824520111084,140.60128784179688,0.0,0.0,0.3521270751953125,0.0
-17.58245849609375,140.6031494140625,0.0,0.0,0.3521270751953125,0.0
-17.28246307373047,140.60498046875,0.0,0.0,0.3521270751953125,0.0
-16.98246955871582,140.60684204101562,0.0,0.0,0.3521270751953125,0.0
-16.68247413635254,140.60867309570312,0.0,0.0,0.3521270751953125,0.0
-16.38248062133789,140.61050415039062,0.0,0.0,0.3521270751953125,0.0
-16.08248519897461,140.61236572265625,0.0,0.0,0.3521270751953125,0.0
-15.782491683959961,140.61419677734375,0.0,0.0,0.3521270751953125,0.0
-15.482497215270996,140.61605834960938,0.0,0.0,0.3521270751953125,0.0
-15.182503700256348,140.61788940429688,0.0,0.0,0.3521270751953125,0.0
-14.882509231567383,140.61972045898438,0.0,0.0,0.3521270751953125,0.0
-14.582514762878418,140.62158203125,0.0,0.0,0.3521270751953125,0.0
-14.282520294189453,140.6234130859375,0.0,0.0,0.3521270751953125,0.0
-13.982525825500488,140.62527465820312,0.0,0.0,0.3521270751953125,0.0
-13.682531356811523,140.62710571289062,0.0,0.0,0.3521270751953125,0.0
-13.382536888122559,140.62893676757812,0.0,0.0,0.3521270751953125,0.0
-13.08254337310791,140.63079833984375,0.0,0.0,0.3521270751953125,0.0
-12.782548904418945,140.63262939453125,0.0,0.0,0.3521270751953125,0.0
-12.48255443572998,140.63449096679688,0.0,0.0,0.3521270751953125,0.0
-12.182559967041016,140.63632202148438,0.0,0.0,0.3521270751953125,0.0
-11.88256549835205,140.63818359375,0.0,0.0,0.3521270751953125,0.0
-11.582571029663086,140.6400146484375,0.0,0.0,0.3521270751953125,0.0
-11.282576560974121,140.641845703125,0.0,0.0,0.3521270751953125,0.0
-10.982582092285156,140.64370727539062,0.0,0.0,0.3521270751953125,0.0
-10.682588577270508,140.64553833007812,0.0,0.0,0.3521270751953125,0.0
-10.382594108581543,140.64739990234375,0.0,0.0,0.3521270751953125,0.0
-10.082599639892578,140.64923095703125,0.0,0.0,0.3521270751953125,0.0
-9.782605171203613,140.65106201171875,0.0,0.0,0.3521270751953125,0.0
-9.482610702514648,140.65292358398438,0.0,0.0,0.3521270751953125,0.0
-9.182616233825684,140.65475463867188,0.0,0.0,0.3521270751953125,0.0
-8.882621765136719,140.6566162109375,0.0,0.0,0.3521270751953125,0.0
-8.58262825012207,140.658447265625,0.0,0.0,0.3521270751953125,0.0
-8.282633781433105,140.66030883789062,0.0,0.0,0.3521270751953125,0.0
-7.982638359069824,140.66213989257812,0.0,0.0,0.3521270751953125,0.0
-7.682643890380859,140.66397094726562,0.0,0.0,0.3521270751953125,0.0
-7.3826494216918945,140.66583251953125,0.0,0.0,0.3521270751953125,0.0
-7.082655429840088,140.66766357421875,0.0,0.0,0.3521270751953125,0.0
-6.782660961151123,140.66952514648438,0.0,0.0,0.3521270751953125,0.0
-6.482666492462158,140.67135620117188,0.0,0.0,0.3521270751953125,0.0
-6.182672023773193,140.67318725585938,0.0,0.0,0.3521270751953125,0.0
-5.882678031921387,140.675048828125,0.0,0.0,0.3521270751953125,0.0
-5.582683563232422,140.6768798828125,0.0,0.0,0.3521270751953125,0.0
-5.282689094543457,140.67874145507812,0.0,0.0,0.3521270751953125,0.0
-4.98269510269165,140.68057250976562,0.0,0.0,0.3521270751953125,0.0
-4.6827006340026855,140.68240356445312,0.0,0.0,0.3521270751953125,0.0
-4.382706165313721,140.68426513671875,0.0,0.0,0.3521270751953125,0.0
-4.082712173461914,140.68609619140625,0.0,0.0,0.3521270751953125,0.0
-3.782717704772949,140.68795776367188,0.0,0.0,0.3521270751953125,0.0
-3.4827234745025635,140.68978881835938,0.0,0.0,0.3521270751953125,0.0
-3.1827292442321777,140.691650390625,0.0,0.0,0.3521270751953125,0.0
-2.882734775543213,140.6934814453125,0.0,0.0,0.3521270751953125,0.0
-2.582740545272827,140.6953125,0.0,0.0,0.3521270751953125,0.0
-2.2827460765838623,140.69717407226562,0.0,0.0,0.3521270751953125,0.0
-1.9827518463134766,140.69900512695312,0.0,0.0,0.3521270751953125,0.0
-1.6827574968338013,140.70086669921875,0.0,0.0,0.3521270751953125,0.0
-1.382763147354126,140.70269775390625,0.0,0.0,0.3521270751953125,0.0
-1.0827687978744507,140.70452880859375,0.0,0.0,0.3521270751953125,0.0
-0.7827745079994202,140.70639038085938,0.0,0.0,0.3521270751953125,0.0
-0.4827801585197449,140.70822143554688,0.0,0.0,0.3521270751953125,0.0
-0.18278588354587555,140.7100830078125,0.0,0.0,0.352119117975235,0.0
0.11720845103263855,140.7119140625,0.0,0.0,0.352119117975235,0.0
0.41720277070999146,140.71377563476562,0.0,0.0,0.352119117975235,0.0
0.7171971201896667,140.71560668945312,0.0,0.0,0.352119117975235,0.0
1.0171915292739868,140.71743774414062,0.0,0.0,0.352119117975235,0.0
1.317185878753662,140.71929931640625,0.0,0.0,0.352119117975235,0.0
1.614247441291809,140.72119140625,0.0,0.0,0.38411808013916016,0.0
1.91109037399292,140.72328186035156,0.0,0.0,0.4184955656528473,0.0
2.2079315185546875,140.7255401611328,0.0,0.0,0.45287299156188965,0.0
2.5047719478607178,140.72796630859375,0.0,0.0,0.4872504472732544,0.0
2.801610231399536,140.7305908203125,0.0,0.0,0.5216279625892639,0.0
3.098447322845459,140.73336791992188,0.0,0.0,0.5560054183006287,0.0
3.39528226852417,140.73635864257812,0.0,0.0,0.5903828740119934,0.0
3.692115545272827,140.739501953125,0.0,0.0,0.6247603297233582,0.0
3.9889469146728516,140.74281311035156,0.0,0.0,0.6591378450393677,0.0
4.285776138305664,140.74632263183594,0.0,0.0,0.6935153007507324,0.0
4.582603454589844,140.75,0.0,0.0,0.7278927564620972,0.0
4.879427909851074,140.75387573242188,0.0,0.0,0.7622702121734619,0.0
5.17625093460083,140.75791931152344,0.0,0.0,0.7966476678848267,0.0
5.4730706214904785,140.76211547851562,0.0,0.0,0.8310251235961914,0.0
5.769888401031494,140.7665252685547,0.0,0.0,0.8654025793075562,0.0
6.066702842712402,140.77108764648438,0.0,0.0,0.8997800350189209,0.0
6.363515377044678,140.77584838867188,0.0,0.0,0.9341575503349304,0.0
6.6603240966796875,140.78077697753906,0.0,0.0,0.9685349464416504,0.0
6.957129955291748,140.78587341308594,0.0,0.0,1.0029125213623047,0.0
7.253932952880859,140.79116821289062,0.0,0.0,1.0372898578643799,0.0
7.5507330894470215,140.796630859375,0.0,0.0,1.0716674327850342,0.0
7.847529411315918,140.80227661132812,0.0,0.0,1.106044888496399,0.0
8.144322395324707,140.80807495117188,0.0,0.0,1.1404223442077637,0.0
8.44111156463623,140.8140869140625,0.0,0.0,1.1747997999191284,0.0
8.740793228149414,140.82022094726562,0.0,0.0,1.1775866746902466,0.0
9.040729522705078,140.82638549804688,0.0,0.0,1.1775866746902466,0.0
9.340665817260742,140.83255004882812,0.0,0.0,1.1775866746902466,0.0
9.640602111816406,140.83871459960938,0.0,0.0,1.1775866746902466,0.0
9.940540313720703,140.8448944091797,0.0,0.0,1.1775866746902466,0.0
10.240476608276367,140.85105895996094,0.0,0.0,1.1775866746902466,0.0
10.54253101348877,140.85720825195312,0.0,0.0,1.1544796228408813,0.0
10.845622062683105,140.86322021484375,0.0,0.0,1.120102047920227,0.0
11.148715019226074,140.86904907226562,0.0,0.0,1.0857247114181519,0.0
11.451812744140625,140.87472534179688,0.0,0.0,1.0513471364974976,0.0
11.754913330078125,140.88018798828125,0.0,0.0,1.0169697999954224,0.0
12.058016777038574,140.88548278808594,0.0,0.0,0.9825922250747681,0.0
12.361124038696289,140.8905792236328,0.0,0.0,0.9482147097587585,0.0
12.664234161376953,140.8955078125,0.0,0.0,0.9138373136520386,0.0
12.96734619140625,140.90025329589844,0.0,0.0,0.8794598579406738,0.0
13.270462989807129,140.9048309326172,0.0,0.0,0.8450824022293091,0.0
13.573580741882324,140.90921020507812,0.0,0.0,0.8107049465179443,0.0
13.876701354980469,140.91339111328125,0.0,0.0,0.7763274312019348,0.0
14.179825782775879,140.9174041748047,0.0,0.0,0.7419499754905701,0.0
14.482951164245605,140.9212646484375,0.0,0.0,0.7075725197792053,0.0
14.786078453063965,140.92489624023438,0.0,0.0,0.6731950640678406,0.0
15.08920955657959,140.9283905029297,0.0,0.0,0.6388176083564758,0.0
15.392341613769531,140.93165588378906,0.0,0.0,0.6044400930404663,0.0
15.695475578308105,140.9347686767578,0.0,0.0,0.5700626373291016,0.0
15.998611450195312,140.9376983642578,0.0,0.0,0.5356851816177368,0.0
16.301748275756836,140.94044494628906,0.0,0.0,0.5013077259063721,0.0
16.604888916015625,140.94300842285156,0.0,0.0,0.4669302701950073,0.0
16.90802764892578,140.94537353515625,0.0,0.0,0.4325527846813202,0.0
17.211172103881836,140.94757080078125,0.0,0.0,0.39817532896995544,0.0
17.514314651489258,140.94960021972656,0.0,0.0,0.3637978732585907,0.0
17.817459106445312,140.951416015625,0.0,0.0,0.32942038774490356,0.0
18.118274688720703,140.953125,0.0,0.0,0.32044845819473267,0.0
18.418270111083984,140.95480346679688,0.0,0.0,0.32044845819473267,0.0
18.718265533447266,140.95648193359375,0.0,0.0,0.32044845819473267,0.0
19.018260955810547,140.95816040039062,0.0,0.0,0.32044845819473267,0.0
19.318256378173828,140.9598388671875,0.0,0.0,0.32044845819473267,0.0
19.618261337280273,140.96151733398438,0.0,0.0,0.32044845819473267,0.0
19.918256759643555,140.96319580078125,0.0,0.0,0.32044845819473267,0.0
20.218250274658203,140.96487426757812,0.0,0.0,0.32044845819473267,0.0
20.518245697021484,140.966552734375,0.0,0.0,0.32044845819473267,0.0
20.818241119384766,140.96823120117188,0.0,0.0,0.32044845819473267,0.0
21.118236541748047,140.96990966796875,0.0,0.0,0.32044845819473267,0.0
21.418231964111328,140.97158813476562,0.0,0.0,0.32044845819473267,0.0
21.71822738647461,140.9732666015625,0.0,0.0,0.32044845819473267,0.0
22.01822280883789,140.97494506835938,0.0,0.0,0.32044845819473267,0.0
22.318218231201172,140.97662353515625,0.0,0.0,0.32044845819473267,0.0
22.618213653564453,140.97830200195312,0.0,0.0,0.32044845819473267,0.0
22.918209075927734,140.97998046875,0.0,0.0,0.32044845819473267,0.0
23.218204498291016,140.98165893554688,0.0,0.0,0.32044845819473267,0.0
23.518199920654297,140.98333740234375,0.0,0.0,0.32044845819473267,0.0
23.818195343017578,140.98501586914062,0.0,0.0,0.32044845819473267,0.0
24.11819076538086,140.9866943359375,0.0,0.0,0.32044845819473267,0.0
24.41818618774414,140.98837280273438,0.0,0.0,0.32044845819473267,0.0
24.718181610107422,140.99005126953125,0.0,0.0,0.32044845819473267,0.0
25.018177032470703,140.99172973632812,0.0,0.0,0.32044845819473267,0.0
25.318172454833984,140.993408203125,0.0,0.0,0.32044845819473267,0.0
25.618167877197266,140.99508666992188,0.0,0.0,0.32044845819473267,0.0
25.918161392211914,140.99676513671875,0.0,0.0,0.32044845819473267,0.0
26.218156814575195,140.99844360351562,0.0,0.0,0.32044845819473267,0.0
26.518152236938477,141.0001220703125,0.0,0.0,0.32044845819473267,0.0
26.818147659301758,141.0017852783203,0.0,0.0,0.32044845819473267,0.0
27.11814308166504,141.0034637451172,0.0,0.0,0.32044845819473267,0.0
27.41813850402832,141.00514221191406,0.0,0.0,0.32044845819473267,0.0
27.7181339263916,141.00682067871094,0.0,0.0,0.32044845819473267,0.0
28.018129348754883,141.0084991455078,0.0,0.0,0.32044845819473267,0.0
28.318124771118164,141.0101776123047,0.0,0.0,0.32044845819473267,0.0
28.618120193481445,141.01185607910156,0.0,0.0,0.32044845819473267,0.0
28.918113708496094,141.01353454589844,0.0,0.0,0.32044845819473267,0.0
29.218109130859375,141.0152130126953,0.0,0.0,0.32044845819473267,0.0
29.518104553222656,141.0168914794922,0.0,0.0,0.32044845819473267,0.0
29.818099975585938,141.01856994628906,0.0,0.0,0.32044845819473267,0.0
30.11809539794922,141.02024841308594,0.0,0.0,0.32044845819473267,0.0
30.4180908203125,141.0219268798828,0.0,0.0,0.32044845819473267,0.0
30.71808624267578,141.0236053466797,0.0,0.0,0.32044845819473267,0.0
31.018081665039062,141.02528381347656,0.0,0.0,0.32044845819473267,0.0
31.318077087402344,141.02696228027344,0.0,0.0,0.32044845819473267,0.0
31.618072509765625,141.0286407470703,0.0,0.0,0.32044845819473267,0.0
31.918067932128906,141.0303192138672,0.0,0.0,0.32044845819473267,0.0
32.21806335449219,141.03199768066406,0.0,0.0,0.32044845819473267,0.0
32.51805877685547,141.03367614746094,0.0,0.0,0.32044845819473267,0.0
32.81805419921875,141.0353546142578,0.0,0.0,0.32044845819473267,0.0
33.11804962158203,141.0370330810547,0.0,0.0,0.32044845819473267,0.0
33.41804504394531,141.03871154785156,0.0,0.0,0.32044845819473267,0.0
33.718040466308594,141.04039001464844,0.0,0.0,0.32044845819473267,0.0
34.018035888671875,141.0420684814453,0.0,0.0,0.32044845819473267,0.0
34.318031311035156,141.04373168945312,0.0,0.0,0.32044845819473267,0.0
34.61802673339844,141.04541015625,0.0,0.0,0.32044845819473267,0.0
34.91802215576172,141.04708862304688,0.0,0.0,0.32044845819473267,0.0
35.218017578125,141.04876708984375,0.0,0.0,0.32044845819473267,0.0
35.518009185791016,141.05044555664062,0.0,0.0,0.32044845819473267,0.0
35.8180046081543,141.0521240234375,0.0,0.0,0.32044845819473267,0.0
36.11800003051758,141.05380249023438,0.0,0.0,0.32044845819473267,0.0
36.41799545288086,141.05548095703125,0.0,0.0,0.32044845819473267,0.0
36.71799087524414,141.05715942382812,0.0,0.0,0.32044845819473267,0.0
37.01798629760742,141.058837890625,0.0,0.0,0.32044845819473267,0.0
37.3179817199707,141.06051635742188,0.0,0.0,0.32044845819473267,0.0
37.617977142333984,141.06219482421875,0.0,0.0,0.32044845819473267,0.0
37.917972564697266,141.06387329101562,0.0,0.0,0.32044845819473267,0.0
38.21796798706055,141.0655517578125,0.0,0.0,0.32044845819473267,0.0
38.51796340942383,141.06723022460938,0.0,0.0,0.32044845819473267,0.0
38.81795883178711,141.06890869140625,0.0,0.0,0.32044845819473267,0.0
39.11795425415039,141.07058715820312,0.0,0.0,0.32044845819473267,0.0
39.41794967651367,141.072265625,0.0,0.0,0.32044845819473267,0.0
39.71794509887695,141.07394409179688,0.0,0.0,0.32044845819473267,0.0
40.017940521240234,141.07562255859375,0.0,0.0,0.32044845819473267,0.0
40.317935943603516,141.07730102539062,0.0,0.0,0.32044845819473267,0.0
40.6179313659668,141.0789794921875,0.0,0.0,0.32044845819473267,0.0
40.91792678833008,141.08065795898438,0.0,0.0,0.32044845819473267,0.0
41.21792221069336,141.08233642578125,0.0,0.0,0.32044845819473267,0.0
41.51791763305664,141.08401489257812,0.0,0.0,0.32044845819473267,0.0
41.81791305541992,141.08567810058594,0.0,0.0,0.32044845819473267,0.0
42.1179084777832,141.0873565673828,0.0,0.0,0.32044845819473267,0.0
42.417903900146484,141.0890350341797,0.0,0.0,0.32044845819473267,0.0
42.717899322509766,141.09071350097656,0.0,0.0,0.32044845819473267,0.0
43.01789474487305,141.09239196777344,0.0,0.0,0.32044845819473267,0.0
43.31789016723633,141.0940704345703,0.0,0.0,0.32044845819473267,0.0
43.61788558959961,141.0957489013672,0.0,0.0,0.32044845819473267,0.0
43.91788101196289,141.09742736816406,0.0,0.0,0.32044845819473267,0.0
44.21787643432617,141.09910583496094,0.0,0.0,0.32044845819473267,0.0
44.51787185668945,141.1007843017578,0.0,0.0,0.32044845819473267,0.0
44.817867279052734,141.1024627685547,0.0,0.0,0.32044845819473267,0.0
45.117862701416016,141.10414123535156,0.0,0.0,0.32044845819473267,0.0
45.4178581237793,141.10581970214844,0.0,0.0,0.32044845819473267,0.0
45.71785354614258,141.1074981689453,0.0,0.0,0.32044845819473267,0.0
46.01784896850586,141.1091766357422,0.0,0.0,0.32044845819473267,0.0
46.31784439086914,141.11085510253906,0.0,0.0,0.32044845819473267,0.0
46.61783981323242,141.11253356933594,0.0,0.0,0.32044845819473267,0.0
46.9178352355957,141.1142120361328,0.0,0.0,0.32044845819473267,0.0
47.217830657958984,141.1158905029297,0.0,0.0,0.32044845819473267,0.0
47.517826080322266,141.11756896972656,0.0,0.0,0.32044845819473267,0.0
47.81782150268555,141.11924743652344,0.0,0.0,0.32044845819473267,0.0
48.11781692504883,141.1209259033203,0.0,0.0,0.32044845819473267,0.0
48.41781234741211,141.1226043701172,0.0,0.0,0.32044845819473267,0.0
48.71780776977539,141.12428283691406,0.0,0.0,0.32044845819473267,0.0
49.01780319213867,141.12594604492188,0.0,0.0,0.32044845819473267,0.0
49.31779861450195,141.12762451171875,0.0,0.0,0.32044845819473267,0.0
49.617794036865234,141.12930297851562,0.0,0.0,0.32044845819473267,0.0
49.917789459228516,141.1309814453125,0.0,0.0,0.32044845819473267,0.0
50.21778106689453,141.13265991210938,0.0,0.0,0.32044845819473267,0.0
50.51777648925781,141.13433837890625,0.0,0.0,0.32044845819473267,0.0
50.817771911621094,141.13601684570312,0.0,0.0,0.32044845819473267,0.0
51.117767333984375,141.1376953125,0.0,0.0,0.32044845819473267,0.0
51.41776657104492,141.13937377929688,0.0,0.0,0.32044845819473267,0.0
51.7177619934082,141.14105224609375,0.0,0.0,0.32044845819473267,0.0
52.017757415771484,141.14273071289062,0.0,0.0,0.32044845819473267,0.0
52.317752838134766,141.1444091796875,0.0,0.0,0.32044845819473267,0.0
52.61774826049805,141.14608764648438,0.0,0.0,0.32044845819473267,0.0
52.9177360534668,141.14776611328125,0.0,0.0,0.32044845819473267,0.0
53.21773147583008,141.14944458007812,0.0,0.0,0.32044845819473267,0.0
53.51772689819336,141.151123046875,0.0,0.0,0.32044845819473267,0.0
53.81772232055664,141.15280151367188,0.0,0.0,0.32044845819473267,0.0
54.11771774291992,141.15447998046875,0.0,0.0,0.32044845819473267,0.0
54.4177131652832,141.15615844726562,0.0,0.0,0.32044845819473267,0.0
54.717708587646484,141.1578369140625,0.0,0.0,0.32044845819473267,0.0
55.017704010009766,141.15951538085938,0.0,0.0,0.32044845819473267,0.0
55.31769943237305,141.16119384765625,0.0,0.0,0.32044845819473267,0.0
55.61769485473633,141.16287231445312,0.0,0.0,0.32044845819473267,0.0
55.91769027709961,141.16455078125,0.0,0.0,0.32044845819473267,0.0
56.21768569946289,141.16622924804688,0.0,0.0,0.32044845819473267,0.0
56.51768112182617,141.1678924560547,0.0,0.0,0.32044845819473267,0.0
56.81767654418945,141.16957092285156,0.0,0.0,0.32044845819473267,0.0
57.117671966552734,141.17124938964844,0.0,0.0,0.32044845819473267,0.0
57.417667388916016,141.1729278564453,0.0,0.0,0.32044845819473267,0.0
57.7176628112793,141.1746063232422,0.0,0.0,0.32044845819473267,0.0
58.01765823364258,141.17628479003906,0.0,0.0,0.32044845819473267,0.0
58.31765365600586,141.17796325683594,0.0,0.0,0.32044845819473267,0.0
58.61764907836914,141.1796417236328,0.0,0.0,0.32044845819473267,0.0
58.91764450073242,141.1813201904297,0.0,0.0,0.32044845819473267,0.0
59.2176399230957,141.18299865722656,0.0,0.0,0.32044845819473267,0.0
59.517635345458984,141.18467712402344,0.0,0.0,0.32044845819473267,0.0
59.817630767822266,141.1863555908203,0.0,0.0,0.32044845819473267,0.0
60.11762619018555,141.1880340576172,0.0,0.0,0.32044845819473267,0.0
60.41762161254883,141.18971252441406,0.0,0.0,0.32044845819473267,0.0
60.71761703491211,141.19139099121094,0.0,0.0,0.32044845819473267,0.0
61.01761245727539,141.1930694580078,0.0,0.0,0.32044845819473267,0.0
61.31760787963867,141.1947479248047,0.0,0.0,0.32044845819473267,0.0
61.61760330200195,141.19642639160156,0.0,0.0,0.32044845819473267,0.0
61.917598724365234,141.19810485839844,0.0,0.0,0.32044845819473267,0.0
62.217594146728516,141.1997833251953,0.0,0.0,0.32044845819473267,0.0
62.5175895690918,141.2014617919922,0.0,0.0,0.32044845819473267,0.0
62.81758499145508,141.20314025878906,0.0,0.0,0.32044845819473267,0.0
63.11758041381836,141.20481872558594,0.0,0.0,0.32044845819473267,0.0
63.41757583618164,141.2064971923828,0.0,0.0,0.32044845819473267,0.0
63.71757125854492,141.2081756591797,0.0,0.0,0.32044845819473267,0.0
64.01756286621094,141.2098388671875,0.0,0.0,0.32044845819473267,0.0
64.31755828857422,141.21151733398438,0.0,0.0,0.32044845819473267,0.0
64.6175537109375,141.21319580078125,0.0,0.0,0.32044845819473267,0.0
64.95618438720703,141.21397399902344,0.0,0.0,359.8988091573119,0.0
65.29959106445312,141.2119598388672,0.0,0.0,359.4250883460045,0.0
65.64295959472656,141.2070770263672,0.0,0.0,358.95136749744415,0.0
65.98627471923828,141.1993865966797,0.0,0.0,358.4776465892792,0.0
66.32952117919922,141.18882751464844,0.0,0.0,358.0039258003235,0.0
66.67266845703125,141.17544555664062,0.0,0.0,357.5302050113678,0.0
67.01569366455078,141.15924072265625,0.0,0.0,357.05648398399353,0.0
67.35857391357422,141.1401824951172,0.0,0.0,356.58276319503784,0.0
67.70127868652344,141.11830139160156,0.0,0.0,356.10904240608215,0.0
68.0438003540039,141.0935821533203,0.0,0.0,355.63532161712646,0.0
68.38609313964844,141.0660400390625,0.0,0.0,355.1616005897522,0.0
68.72815704345703,141.03564453125,0.0,0.0,354.6878800392151,0.0
69.0699462890625,141.00244140625,0.0,0.0,354.2141590118408,0.0
69.41145324707031,140.96641540527344,0.0,0.0,353.74043798446655,0.0
69.75265502929688,140.9275665283203,0.0,0.0,353.26671743392944,0.0
70.0935287475586,140.88589477539062,0.0,0.0,352.7929964065552,0.0
70.43403625488281,140.84140014648438,0.0,0.0,352.31927585601807,0.0
70.774169921875,140.79408264160156,0.0,0.0,351.84555435180664,0.0
71.11389923095703,140.74398803710938,0.0,0.0,351.37183380126953,0.0
71.45320129394531,140.69107055664062,0.0,0.0,350.8981132507324,0.0
71.79206085205078,140.6353302001953,0.0,0.0,350.424391746521,0.0
72.13044738769531,140.57679748535156,0.0,0.0,349.9506711959839,0.0
72.46833038330078,140.51548767089844,0.0,0.0,349.4769506454468,0.0
72.80569458007812,140.4513702392578,0.0,0.0,349.00322914123535,0.0
73.14252471923828,140.3844757080078,0.0,0.0,348.52950859069824,0.0
73.4787826538086,140.31480407714844,0.0,0.0,348.05578804016113,0.0
73.81446075439453,140.24234008789062,0.0,0.0,347.582067489624,0.0
